action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2086507,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '13.01', 'le': '0.26', 'lle': '2.56', 'sei': '7.24'}",,CHEMBL258345,,CHEMBL258345,6.92,0,http://www.openphacts.org/units/Nanomolar,695534,=,1,1,=,,IC50,nM,,120.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.12
,,2086508,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CC1)c1ccc(CN(C2CC(C(F)(F)F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '14.15', 'le': '0.29', 'lle': '3.82', 'sei': '8.06'}",,CHEMBL256388,,CHEMBL256388,7.70,0,http://www.openphacts.org/units/Nanomolar,695533,=,1,1,=,,IC50,nM,,20.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.02
,,2086509,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '14.28', 'le': '0.29', 'lle': '3.43', 'sei': '7.74'}",,CHEMBL256596,,CHEMBL256596,7.40,0,http://www.openphacts.org/units/Nanomolar,695532,=,1,1,=,,IC50,nM,,40.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.04
,,2086510,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cn1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '14.26', 'le': '0.29', 'lle': '3.45', 'sei': '6.82'}",,CHEMBL402247,,CHEMBL402247,6.05,0,http://www.openphacts.org/units/Nanomolar,695531,=,1,1,=,,IC50,nM,,900.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.9
,,2086511,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCc1ccc(CN([C@@H]2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '14.74', 'le': '0.30', 'lle': '3.63', 'sei': '6.60'}",,CHEMBL3085385,,CHEMBL3085385,6.85,0,http://www.openphacts.org/units/Nanomolar,695530,=,1,1,=,,IC50,nM,,140.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.14
,,2086512,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)c1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '12.28', 'le': '0.25', 'lle': '2.80', 'sei': '6.57'}",,CHEMBL270381,,CHEMBL270381,5.70,0,http://www.openphacts.org/units/Nanomolar,695529,=,1,1,=,,IC50,nM,,2000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,2.0
,,2086513,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CC1)c1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '14.22', 'le': '0.29', 'lle': '3.68', 'sei': '7.08'}",,CHEMBL257096,,CHEMBL257096,6.77,0,http://www.openphacts.org/units/Nanomolar,695528,=,1,1,=,,IC50,nM,,170.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.17
,,2086514,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)c1ccc(CN([C@@H]2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '16.28', 'le': '0.33', 'lle': '4.80', 'sei': '6.48'}",,CHEMBL403279,,CHEMBL403279,7.10,0,http://www.openphacts.org/units/Nanomolar,695527,=,1,1,=,,IC50,nM,,80.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.08
,,2086515,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '15.48', 'le': '0.32', 'lle': '3.47', 'sei': '9.01'}",,CHEMBL404509,,CHEMBL404509,6.82,0,http://www.openphacts.org/units/Nanomolar,695526,=,1,1,=,,IC50,nM,,150.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.15
,,2086516,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN([C@H]2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1F,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '10.82', 'le': '0.22', 'lle': '1.42', 'sei': '6.30'}",,CHEMBL271912,,CHEMBL271912,4.77,0,http://www.openphacts.org/units/Nanomolar,695525,=,1,1,=,,IC50,nM,,17000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,17.0
,,2086517,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN([C@@H]2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1F,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '15.35', 'le': '0.32', 'lle': '3.42', 'sei': '8.94'}",,CHEMBL250820,,CHEMBL250820,6.77,0,http://www.openphacts.org/units/Nanomolar,695524,=,1,1,=,,IC50,nM,,170.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.17
,,2086518,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1F,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '15.06', 'le': '0.31', 'lle': '3.29', 'sei': '8.77'}",,CHEMBL401823,,CHEMBL401823,6.64,0,http://www.openphacts.org/units/Nanomolar,695523,=,1,1,=,,IC50,nM,,230.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.23
,,2086519,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '15.36', 'le': '0.32', 'lle': '3.28', 'sei': '8.58'}",,CHEMBL256852,,CHEMBL256852,6.50,0,http://www.openphacts.org/units/Nanomolar,695522,=,1,1,=,,IC50,nM,,320.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.32
,,2086520,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCCCCCC1N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '11.19', 'le': '0.23', 'lle': '1.73', 'sei': '5.94'}",,CHEMBL401980,,CHEMBL401980,5.05,0,http://www.openphacts.org/units/Nanomolar,695521,=,1,1,=,,IC50,nM,,9000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,9.0
,,2086521,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCCCCC1N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '14.64', 'le': '0.30', 'lle': '3.47', 'sei': '7.53'}",,CHEMBL256854,,CHEMBL256854,6.40,0,http://www.openphacts.org/units/Nanomolar,695520,=,1,1,=,,IC50,nM,,400.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.4
,,2086522,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCCCC1N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,"{'bei': '11.48', 'le': '0.24', 'lle': '2.31', 'sei': '5.71'}",,CHEMBL272129,,CHEMBL272129,4.85,0,http://www.openphacts.org/units/Nanomolar,695519,=,1,1,=,,IC50,nM,,14000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,14.0
,,2086523,[],CHEMBL947026,Inhibition of human gamma secretase in HEK293 cells assessed as reduction of amyloid beta level by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCCC1N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1142379,Bioorg Med Chem Lett,2008,,,CHEMBL403540,,CHEMBL403540,,0,http://www.openphacts.org/units/Nanomolar,695518,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,20.0
,,2093178,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCCCC1CC2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '22.53', 'le': '0.52', 'lle': '3.56', 'sei': '15.61'}",,CHEMBL403372,,CHEMBL403372,7.21,0,http://www.openphacts.org/units/Nanomolar,690594,=,1,1,=,,IC50,nM,,62.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,62.0
,,2093179,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCC1(O)Cc1ccccc1C2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '19.90', 'le': '0.43', 'lle': '4.65', 'sei': '11.50'}",,CHEMBL256616,,CHEMBL256616,7.64,0,http://www.openphacts.org/units/Nanomolar,690609,=,1,1,=,,IC50,nM,,23.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,23.0
,,2093180,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCC1(CO)Cc1ccccc1C2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '15.85', 'le': '0.34', 'lle': '3.07', 'sei': '9.50'}",,CHEMBL273144,,CHEMBL273144,6.31,0,http://www.openphacts.org/units/Nanomolar,690606,=,1,1,=,,IC50,nM,,491.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,491.0
,,2093181,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCC1Cc1ccccc1C2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '19.57', 'le': '0.43', 'lle': '3.33', 'sei': '15.60'}",,CHEMBL183777,,CHEMBL183777,7.20,1,http://www.openphacts.org/units/Nanomolar,690604,=,1,1,=,,IC50,nM,,63.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,63.0
,,2093182,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC12CCCCC(CC1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '19.11', 'le': '0.43', 'lle': '3.05', 'sei': '9.42'}",,CHEMBL257231,,CHEMBL257231,6.59,0,http://www.openphacts.org/units/Nanomolar,690601,=,1,1,=,,IC50,nM,,257.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,257.0
,,2093183,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)C12CCCCC(CC1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '16.99', 'le': '0.38', 'lle': '3.66', 'sei': '6.91'}",,CHEMBL269999,,CHEMBL269999,6.16,0,http://www.openphacts.org/units/Nanomolar,690600,=,1,1,=,,IC50,nM,,685.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,685.0
,,2093184,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,NC12CCCCC(CC1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,,,CHEMBL404092,,CHEMBL404092,,0,http://www.openphacts.org/units/Nanomolar,690599,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2093185,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NC12CCCCC(CC1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '14.67', 'le': '0.32', 'lle': '2.08', 'sei': '7.55'}",,CHEMBL258136,,CHEMBL258136,6.38,0,http://www.openphacts.org/units/Nanomolar,690598,=,1,1,=,,IC50,nM,,416.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,416.0
,,2093186,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCCCC1(/C=C/CO)CC2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '18.86', 'le': '0.42', 'lle': '3.52', 'sei': '10.68'}",,CHEMBL402285,,CHEMBL402285,7.09,0,http://www.openphacts.org/units/Nanomolar,690597,=,1,1,=,,IC50,nM,,81.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,81.0
,,2093187,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCCCC1(CO)CC2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '19.94', 'le': '0.45', 'lle': '3.97', 'sei': '10.51'}",,CHEMBL256384,,CHEMBL256384,6.98,0,http://www.openphacts.org/units/Nanomolar,690596,=,1,1,=,,IC50,nM,,105.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,105.0
,,2093188,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C12CCCCC(CC1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,"{'bei': '17.03', 'le': '0.38', 'lle': '3.09', 'sei': '9.21'}",,CHEMBL255740,,CHEMBL255740,6.67,0,http://www.openphacts.org/units/Nanomolar,690595,=,1,1,=,,IC50,nM,,212.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,212.0
,,2093189,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,NC12CCC(Cc3ccccc3C1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,,,CHEMBL255767,,CHEMBL255767,,0,http://www.openphacts.org/units/Nanomolar,690608,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2093190,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NC12CCC(Cc3ccccc3C1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,,,CHEMBL272926,,CHEMBL272926,,0,http://www.openphacts.org/units/Nanomolar,690607,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2093191,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C12CCC(Cc3ccccc3C1)C2NS(=O)(=O)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,,,CHEMBL272927,,CHEMBL272927,,0,http://www.openphacts.org/units/Nanomolar,690605,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2093192,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCCCC1(c1ncc[nH]1)CC2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,,,CHEMBL437972,,CHEMBL437972,,0,http://www.openphacts.org/units/Nanomolar,690603,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2093193,[],CHEMBL930799,Inhibition of human gamma secretase in human SHSY5Y cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(NC1C2CCCCC1(C1=NCCN1)CC2)c1ccc(Cl)s1,,,CHEMBL1141562,Bioorg Med Chem Lett,2008,,,CHEMBL257230,,CHEMBL257230,,0,http://www.openphacts.org/units/Nanomolar,690602,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2150311,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '9.96', 'le': '0.19', 'lle': '3.53', 'sei': '3.84'}",,CHEMBL255473,,CHEMBL255473,8.06,0,http://www.openphacts.org/units/Nanomolar,708949,=,1,1,=,,IC50,nM,,8.7,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,8.7
,,2150312,[],CHEMBL926067,Displacement of [3H]IN973 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '7.03', 'le': '0.13', 'lle': '1.16', 'sei': '2.71'}",,CHEMBL255473,,CHEMBL255473,5.69,0,http://www.openphacts.org/units/Nanomolar,708949,=,1,1,=,,IC50,nM,,2060.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2060.0
,,2150319,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '12.47', 'le': '0.24', 'lle': '-1.11', 'sei': '11.38'}",,CHEMBL18797,SULINDAC SULFIDE,CHEMBL18797,4.24,0,http://www.openphacts.org/units/Nanomolar,708955,=,1,1,=,,IC50,nM,,57100.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,57100.0
,,2150320,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H](C(=O)OC(C)(C)C)c1ccccc1,,,CHEMBL1147073,J Biol Chem,2007,,,CHEMBL255682,,CHEMBL255682,,0,http://www.openphacts.org/units/Nanomolar,708954,>,1,1,>,,IC50,nM,,100000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,100000.0
,,2150321,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)N=Cc2ccccc21,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '14.62', 'le': '0.28', 'lle': '5.12', 'sei': '5.66'}",,CHEMBL247361,,CHEMBL247361,6.29,0,http://www.openphacts.org/units/Nanomolar,708953,=,1,1,=,,IC50,nM,,510.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,510.0
,,2150322,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '8.97', 'le': '0.18', 'lle': '-1.53', 'sei': '6.15'}",,CHEMBL247471,,CHEMBL247471,4.59,0,http://www.openphacts.org/units/Nanomolar,708952,=,1,1,=,,IC50,nM,,25600.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,25600.0
,,2150323,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '12.92', 'le': '0.24', 'lle': '2.46', 'sei': '5.70'}",,CHEMBL429441,,CHEMBL429441,5.97,0,http://www.openphacts.org/units/Nanomolar,708951,=,1,1,=,,IC50,nM,,1060.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,1060.0
,,2150324,[],CHEMBL926066,Displacement of [3H]L685458 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '12.43', 'le': '0.23', 'lle': '3.89', 'sei': '5.23'}",,CHEMBL302004,,CHEMBL302004,8.37,0,http://www.openphacts.org/units/Nanomolar,708950,=,1,1,=,,IC50,nM,,4.3,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,4.3
,,2150325,[],CHEMBL926067,Displacement of [3H]IN973 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1147073,J Biol Chem,2007,,,CHEMBL18797,SULINDAC SULFIDE,CHEMBL18797,,0,http://www.openphacts.org/units/Nanomolar,708955,=,1,1,=,,IC50,nM,,332000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,332000.0
,,2150326,[],CHEMBL926067,Displacement of [3H]IN973 from gamma-secretase in human THP1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H](C(=O)OC(C)(C)C)c1ccccc1,,,CHEMBL1147073,J Biol Chem,2007,"{'bei': '18.96', 'le': '0.36', 'lle': '4.99', 'sei': '9.70'}",,CHEMBL255682,,CHEMBL255682,8.20,0,http://www.openphacts.org/units/Nanomolar,708954,=,1,1,=,,IC50,nM,,6.3,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,6.3
